one	1 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />	★★★★★	一	イチ、イツ	ひと<span style="font-weight:600; color:#5c73b8;">つ </span>-	one thing (★★★★)<br />		ICHI/ITSU - Eazy-e's debut album "EAZY duz it" was so good, IT'S going to go to number <span style="color:#aa0000;">one</span> on the charts.	もう一度 - もういちど - once more; again (★★★★★)<br />一 (one) + 度 (times) = もう一度 (once more)	一日 - ついたち - first day of the month (★★★★)<br />一 (one) + 日 (sun, day) = 一日 (first day of the month)	y
root	796	★★★☆☆	根	コン	ね -	root (of a plant) (★★★)<br />		木 (tree) + 良 (good)	It's good for trees to have a <span style="color:#aa0000;">root</span>. Stability and nutrients from the soil. You know the deal. <br /><br />KON - This is a weird tree because the CONES are not on the branches but instead they grow from the <span style="color:#aa0000;">root</span>s.	根本 - こんぽん - principle; root; base; foundation (★★★)<br />根 (root) + 本 (book / the real) = 根本 (principle; root; foundation)	y
town	797 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />		阝			DESCRIPTION: Sorry it doesn't look like a town. All the textbooks call it a town, so I figure, fuck it.					
limit	798	★★★☆☆	限	ゲン	( <span style="color:#5c73b8;">を</span> / <span style="color:#5c73b8;">に</span> ) か<span style="font-weight:600; color:#5c73b8;">ぎる</span> -	to restrict; to limit (★★★★)<br />		阝 (town) + 良 (good)	GEN - Once AGAIN, the good people were stopped at the town <span style="color:#aa0000;">limit</span>s and only assholes were let in.	限界 - げんかい - limit; bound (★★★★)<br />限 (limit) + 界 (the world) = 限界 (limit)	y
one's hometown	799	★☆☆☆☆	郷	キョウ		幺 (Eazy) + 良 (good) + 阝 (town)<br />		KYOU - Today (今日 = KYOU) it was a good day, so Eazy went back to his <span style="color:#aa0000;">hometown</span> of Compton.	帰郷 <span style="color:#5c73b8;">する</span> - ききょう - return to one's home <br />帰 (go back home) + 郷 (one's hometown) = 帰郷 (return to one's home)		y
echo	800	★★☆☆☆	響	キョウ	( <span style="color:#5c73b8;">が</span> ) ひび<span style="font-weight:600; color:#5c73b8;">く</span> -	to resound; to reverberate (★★)<br />		郷 (one's hometown) (Same-ON) + 音 (sound)	KYOU - The sound <span style="color:#aa0000;">echo</span>ed in my head like memories of my old hometown.	<span style="color:#5c73b8;">に</span> 影響 - えいきょう - influence (★★★)<br />影 (shadow) + 響 (echo) = 影響 (influence)	y
story of a building	801	★★★★☆	階	カイ		阝 (town) + 皆 (everyone)<br />		Everyone in the whole town lives on the same <span style="color:#aa0000;">story</span>! <span style="color:#000000;">The</span> whole rest of the building is vacant.	KAI - You heard the one about the crazy lady flying her KITE from the 8th <span style="color:#aa0000;">story</span> window.<br /><br />DESCRIPTION: Counter for storeys and floors of a building.	階段 - かいだん - stairs; stairway (★★★★★)<br />階 (story of a building) + 段&nbsp;&nbsp;(step / stairs) = 階段 (stairs)<br /><br /><a href="http://kanjidamage.com/tags/38"><span style="text-decoration: underline; color:#0000ff;">CTR</span></a>	y
impede	802	★★★☆☆	障	ショウ	( <span style="color:#5c73b8;">に</span> ) さわ<span style="font-weight:600; color:#5c73b8;">る</span> -	to hinder; to affect; to do one harm<br />		阝 (town) + 章 (emblem / chapter) (Same-ON)	SHOU - Town cops SHOW their badges to <span style="color:#aa0000;">impede</span> criminals.	障害 - しょうがい - obstacle; hindrance; handicap; disability (★★)<br />障 (impede) + 害 (damage) = 障害 (obstacle; disability)<br><br>故障 - こしょう - break-down; failure (★★)<br>故 (reason, accident) + 障 (impede) = 故障 (break-down; failure) 	y
institution	803	★★☆☆☆	院	イン		阝 (town) + 完 (complete) <br />		In our town, we have completed our <span style="color:#aa0000;">institutions</span>. We have a library, a town hall and a university.	IN - For once the onyomi actually sounds like the English keyword! <span style="color:#aa0000;">INnnnnnnnnstitution</span>!	病院 - びょういん - hospital (★★★★)<br />病 (sick kanji) + 院 (institution) = 病院 (hospital)<br><br>美容院 - びよういん - beauty salon (★★)<br>美 (beauty) + 容 (appearance) + 院 (institution) = 美容院 (beauty salon) 	y
ward off	804	★★★☆☆	防	ボウ	ふせ<span style="font-weight:600; color:#5c73b8;">ぐ</span> -	to defend (against); to protect; to prevent (★★★)<br />		阝 (town) + 方 (direction / method / person) (Same-ON)	BOU - This magic spell will <span style="color:#aa0000;">ward off</span> BOWLers who come in the direction of our town.	防犯 - ぼうはん - prevention of crime (★★★)<br />防 (ward off) + 犯 (commit a crime) = 防犯 (prevention of crime)<br><br>予防 - よぼう - prevention; precaution (★)<br>予 (beforehand) + 防 (ward off) = 予防 (prevention; precaution)	y
entrapped	805	★☆☆☆☆	陥	カン	( <span style="color:#5c73b8;">を</span> ) おとしい<span style="font-weight:600; color:#5c73b8;">れる </span>-	to drop something and have it fall into something (★)	( <span style="color:#5c73b8;">が</span> ) おち<span style="font-weight:600; color:#5c73b8;">いる</span> -	to fall; to trap; to cave in (★)	阝 (town) + <img src="f2bab04c44163f73721d1374b0d10ee3.jpg" /> (fishhook) + 旧 (former) <br /><br />KAN - Genghis KHAN <span style="color:#aa0000;">entrapped</span> his former town using a giant fish-hook.	欠陥 - けっかん - defect; deficiency<br />欠 (lack) + 陥 (entrapped) = 欠陥 (defect)	y
major city	806	★★★☆☆	都	ト		者 (professional) + 阝 (town)<br />		A town with a bunch of highly-paid professionals living in it, it is considered a <span style="color:#aa0000;">major city</span>.	TO - I'm going to Take Off to Tokyo because it's a <span style="color:#aa0000;">major city</span>.	<a href="http://www.jekai.org/entries/aa/00/nn/aa00nn37.htm"><span style="text-decoration: underline; color:#0000ff;">都合</span></a> - つごう - circumstances; condition; convenience (★★★)<br />都 (major city) + 合 (to suit) = 都合 (circumstances; condition; convenience) <br /><br />京都 - きょうと - Kyoto (★★★)<br />京 (capital) + 都 (major city) = 京都 (Kyoto)	y
hide	807	★★★☆☆	隠	イン	( <span style="color:#5c73b8;">を</span> ) かく<span style="font-weight:600; color:#5c73b8;">す</span> -	to hide (★★★)	( <span style="color:#5c73b8;">が </span>) かく<span style="font-weight:600; color:#5c73b8;">れる</span> -	to be hidden (★★★)	阝 (town) + <img src="91112ded7df102cec444689535fe2f0e.jpg" /> (nest) + 彐 (snout) + <img src="c09a60fa65099a986747d631471f41e3.jpg" /> (bottomheart)<br /><br />IN - I <span style="color:#aa0000;">hid</span> the snout IN a nest. I <span style="color:#aa0000;">hid</span> the nest IN a heart. I <span style="color:#aa0000;">hid</span> the heart IN a deserted part of town.	隠居 <span style="color:#5c73b8;">する</span> - いんきょ - retirement; retired person<br />隠 (hide) + 居 (live) = 隠居 (retirement)	y
double the amount	808 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />	(right radical)	<img src="58e3dbcc4994101de81ee27a2f4caf07.jpg" />			立 (stand up) + 口 (mouth/small box radical) <br />		DESCRIPTION: When the mistress stands on his mouth, the masochist's screams get double loud!			
section	809	★★★☆☆	部	ブ		阝 (town) + <img src="8d348015e09a528be715b6d46ea7faad.jpg" /> (double the amount)<br />		BU - Our <span style="color:#aa0000;">section</span> of town is double the size of your <span style="color:#aa0000;">section</span>! BOO your <span style="color:#aa0000;">section</span>!!	DESCRIPTION: Means club when used as a suffix, e.g. 「野球部」 means baseball club.	全部 - ぜんぶ - all; entire (★★★★★)<br />全 (all) + 部 (section) = 全部 (all)<br /><br />部分 - ぶぶん - portion; part (★★★★)<br />部 (section) + 分 (understand / divide / minute) = 部分 (portion; part)<br><br><a href="http://kanjidamage.com/tags/37">SUF</a>	y
dissect	810	★☆☆☆☆	剖	ボウ		<img src="8d348015e09a528be715b6d46ea7faad.jpg" /> (double the amount) + 刂 (rightsword)<br />		BOU - We <span style="color:#aa0000;">dissect</span> the BOWLING ball, cutting it with swords to see what's inside. Every time we slice it the number of pieces doubles.	解剖 <span style="color:#5c73b8;">する</span> - かいぼう - dissection; autopsy; analysis (★★)<br />解 (solve / untie) + 剖 (dissect) = 解剖 (dissection; analysis)		y
double	811	★★☆☆☆	倍	バイ		亻 (personleft) + <img src="8d348015e09a528be715b6d46ea7faad.jpg" /> (double the amount)<br />		BAI - Any person who is <span style="color:#aa0000;">double</span> nice, I'll BUY them a <span style="color:#aa0000;">double</span> drink!	DESCRIPTION: Suffix meaning twice, times or -fold, e.g. 「三倍」 means three times.	<a href="http://kanjidamage.com/tags/37"><span style="text-decoration: underline; color:#0000ff;">SUF</span></a>	y
guy so macho he has two dicks	812 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />	(left radical)	<img src="360b8c8dc774bd6b2e7d0b749cac5938.jpg" />								
robust	813	★☆☆☆☆	壮	ソウ		<img src="03669b7ad49f277ec1bcc9062ad12645.jpg" /> (guy so macho he has two dicks) + 士 (samurai radical)<br />		SOU - That samurai was SO <span style="color:#aa0000;">robust</span>, he had two dicks.	壮大 <span style="color:#5c73b8;">な</span> - そうだい - magnificent; grand; majestic<br />壮 (robust) + 大 (big) = 壮大 (magnificent)		y
dress up	814	★★★☆☆	装	ソウ	よそお<span style="font-weight:600; color:#5c73b8;">う </span>-	to pretend; to feign (★★)<br />		壮 (robust) (Same-ON) + 衣 (cloth)	SOU - He looks SO robust, all <span style="color:#aa0000;">dressed up</span> in that manly cloth.	服装 - ふくそう - garments (★★★)<br />服 (clothes) + 装 (dress up) = 服装 (garments)<br /><br />変装 - へんそう - disguise; masquerade (★★)<br />変 (change) + 装 (dress up) = 変装 (disguise)	y
circumstance	815	★★★★☆	状	ジョウ		<img src="03669b7ad49f277ec1bcc9062ad12645.jpg" /> (guy so macho he has two dicks) + 犬 (dog)<br />		JOU - JOE Stalin's dog is in a <span style="color:#aa0000;">circumstance</span> of having two dicks.	状況 - じょうきょう - state of affairs (around you); situation; circumstances (★★★★★)<br />状 (circumstance) + 況 (condition) = 状況 (situation; circumstances)	状態 - じょうたい - current status; condition; state (★★★)<br>状 (circumstance) + 態 (looks like) = 状態 (current status; condition)	y
go to bed	816	★★★★★	寝	シン	ね<span style="font-weight:600; color:#5c73b8;">る</span> -	to lie down; to go to bed (★★★★★)	ね<span style="font-weight:600; color:#5c73b8;">かす</span> -	to put to sleep (★★★)	宀 (crown) + <img src="03669b7ad49f277ec1bcc9062ad12645.jpg" /> (guy so macho he has two dicks) + 彐 (snout) + 冂 (George Michael's Moustache) + 又 (again/crotch radical)<br /><br />I wanted to <span style="color:#aa0000;">sleep</span> with this guy in spite of his snout and tasteless crown, because I heard he has two dicks in his crotch.<br /><br />SHIN - When I <span style="color:#aa0000;">went to bed</span>, I saw a SHINY jewel in my dream.<br /><br />DESCRIPTION: Most of the time, 「ね」 is used as the reading in jukugo.	昼寝 <span style="color:#5c73b8;">する</span> - ひるね - nap (afternoon) (★★★)<br />昼 (noon) + 寝 (go to bed) = 昼寝 (nap)	y
north	817	★★★★★	北	ホク	きた -	north (★★★★★)<br />		<img src="03669b7ad49f277ec1bcc9062ad12645.jpg" /> (guy so macho he has two dicks) + 匕 (heel)	Some pervert dude showed me his two dicks so I used my heel to kick him all the way to the <span style="color:#aa0000;">NORTH</span> POLE. Aren't mnemonics fun??<br /><br />HOKU - Up <span style="color:#aa0000;">north</span>, the freezing wind on the Boulevard keeps the HOES COOL.	北口 - きたぐち - north entrance (★★★★)<br />北 (north) + 口 (mouth) = 北口 (north entrance)<br /><br />北海道 - ほっかいどう - Hokkaido (northernmost of the four main islands of Japan) (★★★)<br />北 (north) + 海 (ocean) + 道 (street) = 北海道 (Hokkaido)	y
stature / small of the back	818	★★★☆☆	背	ハイ	せ -	height (★★★★)<br />		北 (north) + 月 (moon/organ)	HAI - Northerners like long HAIred Norwegians are taller than Japanese because of their long <span style="color:#aa0000;">backs</span> - and a back is an organ of the body.	背景 - はいけい - scenery; background (e.g. context of a story); setting (★★★)<br />背 (stature / small of the back) + 景 (scene) = 背景 (background)<br /><br />背中 - せなか - back (of body) (★★)<br />背 (stature / small of the back) + 中 (middle) = 背中 (back)	y
hurl	819 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />	(top radical)	<img src="1fa88177a0679ab832f361f9575c2156.jpg" />	<img src="2d0d00aef7a61f86d244e4d48ceb3114.gif" />		DESCRIPTION: .. because it looks like some football guy hurling a ball.					
system	820	★★★★☆	制	セイ	せい<span style="font-weight:600; color:#5c73b8;">する</span> -	to control; to command; to get the better of (★)<br />		<img src="0a97e213504ca165625d1faaa2a4cbfd.jpg" /> (hurl) + 市 (small city/dagger radical) + 刀 (sword)	SEI - The anarchists SAY that the <span style="color:#aa0000;">system</span> hurls daggers and swords at everyone who resist its tyrannical domination.	制服 - せいふく - uniform (★★★★)<br />制 (system) + 服 (clothes) = 制服 (uniform)<br /><br />制度 - せいど - system (★★★)<br />制 (system) + 度 (times) = 制度 (system) 	y
mass production	821	★★★☆☆	製	セイ		制 (system) (Same-ON) + 衣 (cloth) <br />		SEI - The system is ideal for <span style="color:#aa0000;">mass production</span> of cloth.	DESCRIPTION: Can be used a suffix to mean made in some country, e.g 「日本製」 means made in Japan. Or made of something, e.g. 「木製」 means made of wood.	電気製品 - でんきせいひん - electronic goods (★★★)<br />電気 (electricity) + 製 (mass production) + 品 (products) = 電気製品 (electronic goods)<br /><br />製造 - せいぞう - manufacture; production (★★)<br />製 (mass production) + 造 (produce) = 製造 (manufacture)<br><br><a href="http://kanjidamage.com/tags/37">SUF</a>	y
inform	822	★★★☆☆	告	コク	つ<span style="font-weight:600; color:#5c73b8;">げる</span> -	to inform (★★)<br />		<img src="0a97e213504ca165625d1faaa2a4cbfd.jpg" /> (hurl) + 口 (mouth/small box radical)	KOKU - He <span style="color:#aa0000;">inform</span>ed me with his mouth: don't hurl balls while high on COKE!!!	告白 <span style="color:#5c73b8;">する</span> - こくはく - confession; profession of love; confession of sins (★★★)<br />告 (inform) + 白 (white) = 告白 (confession)<br /><br />報告 - ほうこく - report; information (★★)<br />報 (data) + 告 (inform) = 報告 (report)	y
produce	823	★★★☆☆	造	ゾウ	つく<span style="font-weight:600; color:#5c73b8;">る</span> -	to produce (★★★)<br />		<img src="972215de5814cf7febd29404fcd33b26.jpg" /> (motion) + 告 (inform)	The motion of the factory machines informs you that they are in <span style="color:#aa0000;">production</span>.<br /><br />ZOU - An ELEPHANT (象 = ZOU) <span style="color:#aa0000;">produce</span>s other elephants.	製造 - せいぞう - manufacture; production (★★)<br />製 (mass production) + 造&nbsp;&nbsp;(produce) = 製造 (manufacture)	y
horrendous	824	★★☆☆☆	酷	コク	ひど<span style="font-weight:600; color:#5c73b8;">い</span> -	terrible; cruel (★★★)<br>		酒 (liquor) + 告 (inform) (Same-ON)	KOKU - I got to inform you that sake and COKE is a <span style="color:#aa0000;">horrendous</span> combination.	酷使 - こくし - abuse (★)<br>酷 (horrendous) + 使 (use) = 酷使 (abuse)	y
earlier / the tip	825	★★★★★	先	セン	さき -	previous; former; ahead; point (e.g. pencil); tip (★★★)<br />		<img src="0a97e213504ca165625d1faaa2a4cbfd.jpg" /> (hurl) + <img src="9fae2914d80f1bc17a652f87ac4a9e52.jpg" /> (pi)<br /><br />SEN - We heard the other guys were going to pie him at noon, so we SENT him to hurl the pie at them, <span style="color:#aa0000;">earlier</span>!! Machiavelli, eat your heart out.	先月 - せんげつ - last month (★★★★★)<br />先 (earlier / the tip) + 月 (moon) = 先月 (last month)	先に - さきに - before; previously; ahead (★★★★★)	y
wash	826	★★★★★	洗	セン	あら<span style="font-weight:600; color:#5c73b8;">う</span> -	to wash (★★★★★)<br />		氵 (waterleft) + 先 (earlier / the tip)	SEN - Earlier I SENt these out to be <span style="color:#aa0000;">wash</span>ed in water.	洗濯機 - せんたくき - washing machine (laundry) (★★★)<br />洗濯 (laundry) + 機 (machine) = 洗濯機 (washing machine)<br /><br />御手洗い - おてあらい - toilet; restroom (★★★)<br />御 (the honorific "o") + 手 (hand) + 洗 (wash) = 御手洗い (toilet) 	y
terrorist	827 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />	(top radical)	<img src="3e1ced0cd9f8032dcb43ade54a0489c4.jpg" />			DESCRIPTION: This is basically the katakana 「テ」 and what word starts with "TE"? TErrorist, that's what.					
front surface / face	828	★★★★★	面	メン	つら -	face; mug (often derog. or vulg.) (★★)	おも -	face; surface (★★)	<img src="dc350c71cba08d895a58a8bd6e133df1.jpg" /> (terrorist) + 囗 (big box) + ??? (???)<br /><br />MEN - The terrorist MEN climbed up the ladder (in the middle of the kanji) onto the <span style="color:#aa0000;">surface</span> of the big box (a Walmart) and said they'd blow it up unless the Government did the Humpty.	面白い - おもしろい - interesting; amusing (★★★★★)<br />面 (front surface / face) + 白&nbsp;&nbsp;(white) = 面白い (interesting)<br><br>画面 - がめん - terminal screen; scene; picture; the field (in TV) (★★★)<br>画 (a drawing) + 面 (front surface / face) = 画面 (terminal screen) <br>	y
hundred	829	★★★★★	百	ヒャク		白 (white) + <img src="dc350c71cba08d895a58a8bd6e133df1.jpg" /> (terrorist)<br />		There's a <span style="color:#aa0000;">hundred</span> white-power terrorists in my backyard! help!	HYAKU - Somebody shut that tweeker up. HE'S YAKKING away at a <span style="color:#aa0000;">hundred</span> words a minute.	百円 - ひゃくえん - 100 Yen (★★★★★)<br />百 (hundred) + 円 (yen/circle) = 百円 (100 Yen)	y
grieve	830	★☆☆☆☆	憂	ユウ	うれ<span style="font-weight:600; color:#5c73b8;">い</span> -	grief; sorrow (★)<br />		百 (hundred) + 冂 (George Michael's Moustache) + 心 (heart) + 夂 (eachbottom)	Each heart <span style="color:#aa0000;">grieve</span>s for the loss of the hundred Moustaches in the Great stache fire Of '07. <br /><br />YUU - YOU <span style="color:#aa0000;">grieve</span> because you failed your kanji test.	憂鬱 - ゆううつ - depression; melancholy (★)<br>憂 (grieve) + 鬱 (melancholy) = 憂鬱 (depression)	y
kindhearted / excel	831	★★★★☆	優	ユウ	やさ<span style="font-weight:600; color:#5c73b8;">しい</span> -	kind; gentle (★★★★★)	( <span style="color:#5c73b8;">に</span> ) すぐ<span style="font-weight:600; color:#5c73b8;">れる</span> -	to surpass; to excel (★★)	亻 (personleft) + 憂 (grieve) (Same-ON)<br /><br />A <span style="color:#aa0000;">kindhearted</span> PERSON often <span style="color:#aa0000;">excels</span> at grief.<br /><br />YUU - YOU are such a <span style="color:#aa0000;">kindhearted</span> person to grieve for the loss of my mom's cousin's great-aunt twice removed, whom you've never even met!	優先 <span style="color:#5c73b8;">する</span> - ゆうせん - priority (★★★)<br />優 (kindhearted / excel) + 先 (earlier / the tip) = 優先 (priority)	y
lodge at	832	★★★☆☆	宿	シュク		亻 (personleft) + 百 (hundred) + 宀 (crown)<br />		SHUKU - The crown hotel is so big, a hundred people can <span style="color:#aa0000;">lodge</span> there.	宿題 - しゅくだい - homework (★★★)<br />宿 (lodge at) + 題 (topic) = 宿題 (homework)	<span style="color:#5c73b8;">に</span> 宿泊 <span style="color:#5c73b8;">する</span> - しゅくはく - lodging<br>宿 (lodge at) + 泊 (stay for the night) = 宿泊 (lodging)	y
contract / shrink	833	★☆☆☆☆	縮	シュク	( <span style="color:#5c73b8;">が</span> ) ちぢ<span style="font-weight:600; color:#5c73b8;">まる</span> -	to shorten; to narrow; to close (★)	( <span style="color:#5c73b8;">が</span> ) ちぢ<span style="font-weight:600; color:#5c73b8;">む</span> -	to shrink; to diminish (in size)	糸 (string) + 宿 (lodge at) (Same-ON) <br /><br />I'll tie a string around the hotel you're lodging at, and pull the string until the hotel <span style="color:#aa0000;">shrink</span>s to a meter wide!!<br /><br />SHUKU - SHOES COULD <span style="color:#aa0000;">shrink</span> if you wash 'em in hot water.	縮小 <span style="color:#5c73b8;">する</span> - しゅくしょう - reduction; curtailment <br />縮 (contract / shrink) + 小 (small size) = 縮小 (reduction; curtailment)	y
rock	834	★★★★☆	石	セキ	いし -	stone (★★★★)<br />		<img src="dc350c71cba08d895a58a8bd6e133df1.jpg" /> (terrorist) + 口 (mouth/small box radical)	SEKI - A Palestinian terrorist with a SEXY mouth, holding a <span style="color:#aa0000;">rock</span>, ready to throw it at an advancing Israeli tank.	宝石 - ほうせき - gem; jewel (★★)<br />宝 (treasure) + 石 (rock) = 宝石 (gem; jewel)<br /><br /><a href="http://kanjidamage.com/tags/25"><span style="text-decoration: underline; color:#0000ff;">SYMBOLIC</span></a>, USED IN: 岩 破 砕 砂 礎 磁 確 磨 研 砲 硬	y
sand	835	★★★☆☆	砂	サ	すな -	sand; grit (★★)<br />		石 (rock) + 少 (a little (amount))	SA - I went to the beach and SAW little bits of <span style="color:#aa0000;">sand</span>!	砂糖 - さとう - sugar (★★)<br />砂 (sand) + 糖 (sugar) = 砂糖 (sugar)<br><br>砂漠 - さばく - desert (★★★)<br />砂 (sand) + 漠 (desert) = 砂漠 (desert)	y
pulverize	836	★★☆☆☆	砕		( <span style="color:#5c73b8;">を</span> ) くだ<span style="font-weight:600; color:#5c73b8;">く</span> -	to break; to smash (vt) (★)	( <span style="color:#5c73b8;">が</span> ) くだ<span style="font-weight:600; color:#5c73b8;">ける</span> -	to break; to be broken (vi) (★)	石 (rock) + 九 (the number 9) + 十 (ten)<br /><br />SAI - Nine out of ten rocks SIGH when you <span style="color:#aa0000;">pulverize</span> them.		y
foundation	837	★☆☆☆☆	礎	ソ	いしずえ -	foundation stone; cornerstone (★)<br />		石 (rock) + 林 (grove) + 正 (correct)	Using rocks and trees from the grove is the correct way to build your <span style="color:#aa0000;">foundation</span>!<br /><br />SO - Some One is buried in Vinnie's <span style="color:#aa0000;">foundation</span>!	基礎 - きそ - foundation; basis (e.g. for theory, language, philosophy, argument, martial arts, etc.) (★★)<br />基 (basis) + 礎 (foundation) = 基礎 (foundation)	y
mountain	838 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />	★★★★★	山	サン	やま -	mountain (★★★★★)<br />		SAN - SANTA Claus lives on a <span style="color:#aa0000;">mountain</span> at the north pole.	沢山 - たくさん - a lot; many; much (★★★)<br />沢 (swamp) + 山 (mountain) = 沢山 (a lot)	富士山 - ふじさん - Mt Fuji (★★★)<br />富 (get rich) + 士 (samurai radical) + 山 (mountain) = 富士山 (Mt Fuji)	y
boulder	839	★★☆☆☆	岩		いわ -	rock; crag (★★)<br>		石 (rock) + 山 (mountain)	A <span style="color:#aa0000;">boulder</span> is a rock the size of a mountain.		y
belt	840	★★★☆☆	帯	タイ	おび -	obi (kimono sash) (★)<br />		一 (one/line radical) + 山 (mountain) + <img src="e31ad9ed7094bf1571391ace88cb2090.jpg" /> (swordswallower)	A sword-swallower ties one <span style="color:#aa0000;">belt</span> around a mountain.<br /><br />TAI - TIE the <span style="color:#aa0000;">belt</span> on your kimono. I can see your junk already.	携帯 - けいたい - handheld; cell phone (★★★★★)<br />携 (carry in hand) + 帯 (belt) = 携帯 (handheld; cell phone)<br /><br /><a href="http://kanjidamage.com/tags/24"><span style="text-decoration: underline; color:#0000ff;">STRONG</span></a>, USED IN: 滞	y
delay / be overdue	841	★★☆☆☆	滞	タイ	( <span style="color:#5c73b8;">が</span> ) とどこお<span style="font-weight:600; color:#5c73b8;">る</span> -	to stagnate; to be delayed (★★)<br />		氵 (waterleft) + 帯 (belt) (Same-ON)	I am <span style="color:#aa0000;">overdue</span> to find a toilet, so I have already accidentally made water on my belt.<br /><br />TAI - I got TIED up, so I am way <span style="color:#aa0000;">overdue</span> for my appointment.	渋滞 - じゅうたい - traffic jam (★★★)<br />渋 (bitter flavor) + 滞 (delay / be overdue) = 渋滞 (traffic jam)	y
sponsor	842	★★☆☆☆	催	サイ	もよお<span style="font-weight:600; color:#5c73b8;">す</span> -	to hold (a meeting); to give (a dinner) (★★★)<br />		亻 (personleft) + 山 (mountain) + 隹 (turkey)	The person <span style="color:#aa0000;">sponsor</span>s a turkey roast on top of the mountain.<br /><br />SAI - I SIGHED when they told me the cost of <span style="color:#aa0000;">sponsor</span>ing the event.	主催 <span style="color:#5c73b8;">する</span> - しゅさい - organization; sponsorship (★★)<br />主 (master/mainly) + 催 (sponsor) = 主催 (organization; sponsorship)	y
collapse	843	★★☆☆☆	崩	ホウ	( <span style="color:#5c73b8;">が </span>) くず<span style="font-weight:600; color:#5c73b8;">れる</span> -	to collapse; to crumble (★★)	( <span style="color:#5c73b8;">を</span> ) くず<span style="font-weight:600; color:#5c73b8;">す</span> -	to pull down	山 (mountain) + 月 (moon /&nbsp;&nbsp;organ) <br /><br />Seismologists estimate that that mountain will <span style="color:#aa0000;">collapse</span> two months from now. Volcanic hell!<br /><br />HOU - The HOE <span style="color:#aa0000;">collapse</span>d in mid-fuck because of a heroin overdose. Occupational hazard!	崩壊 - ほうかい - collapse; crumbling; breaking down (★)<br />崩 (collapse) + 壊 (break) = 崩壊 (collapse)	y
hard to see	844	★★★☆☆	密	ミツ	ひそ<span style="font-weight:600; color:#5c73b8;">か</span> ( <span style="color:#5c73b8;">な</span> ) -	surreptitious; secret; private (★)<br />		宀 (crown) + 必 (surely) + 山 (mountain) <br /><br />The mountain is surely <span style="color:#aa0000;">hard to see</span> under that giant crown.	MITSU - MEE TOO! I want to be in on the <span style="color:#aa0000;">secret</span>!!	秘密 - ひみつ - secret (★★★★★)<br />秘 (secret) + 密 (hard to see) = 秘密 (secret)	y
occult	845	★☆☆☆☆	幽	ユウ		幺 (Eazy) + 山 (mountain)<br />		Go visit the <span style="color:#aa0000;">occult</span> sorcerers on the enchanted mountain to obtain a magic spell to create a twin of Eazy-E.	YUU - YOU are very <span style="color:#aa0000;">occult</span>, Mr. Crowley!	幽霊 - ゆうれい - ghost; spectre (★★★)<br />幽 (occult) + 霊 (ghost) = 幽霊 (ghost)	y
shore	846	★★☆☆☆	岸	ガン	きし -	shore (★)<br />		山 (mountain) + 厂 (cliff) + 干 (dry out)	There's a telephone pole at the base of the mountain cliff, on the <span style="color:#aa0000;">shore</span> of the lake. This pole warns sailors they're about to crash into the <span style="color:#aa0000;">shore</span>.<br /><br />GAN - GHANDI is standing on <span style="color:#aa0000;">shore</span>, listening to some rap.	海岸 - かいがん - coast; beach (★★★★)<br />海 (ocean) + 岸 (shore) = 海岸 (coast; beach)	y
carbon	847	★☆☆☆☆	炭	タン		山 (mountain) + 厂 (cliff) + 火 (fire)<br />		A fire burning on a volcanic mountain sends <span style="color:#aa0000;">carbon</span> dioxide down the cliff.	TAN - That's not a sunTAN, that's brown skin from <span style="color:#aa0000;">carbon</span> dioxide pollution.	石炭 - せきたん - coal<br />石 (rock) + 炭 (carbon) = 石炭 (coal)	y
mount	848	★★☆☆☆	岳	ガク	( <span style="color:#5c73b8;">ｘｘｘ</span> ) たけ -	peak; mountain (suffix) (★★)<br />		丘 (hill) + 山 (mountain)	<span style="color:#aa0000;">Mount</span> Take is even bigger than a yama, because it is like a yama with a hill on top!!<br /><br />GAKU - It GOT COOL on top of Mt. Gaku this morning.<br /><br />DESCRIPTION: This means the same as 「山」 but it is more used in Hokkaido, whereas 「山」 is more used in southern Japan.	山岳 - さんがく - mountains (★)<br />山 (mountain) + 岳 (mount) = 山岳 (mountains)<br /><br /><a href="http://kanjidamage.com/tags/37"><span style="text-decoration: underline; color:#0000ff;">SUF</span></a>	y
bird	849 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />	★★★★☆	鳥	チョウ	とり -	bird (★★★★★)<br />		CHOU - Watching Margaret CHOU trying to tell a joke is like trying to watch a certain type of <span style="color:#aa0000;">bird</span> (penguin, chicken, emu) try to fly.	焼鳥 - やきとり - yakitori (chicken pieces grilled on a skewer) (★★★)<br />焼 (roast / grill) + 鳥 (bird) = 焼鳥 (yakitori)	鳥肌 - とりはだ - goose bumps (★)<br />鳥 (bird) + 肌 (human skin) = 鳥肌 (goose bumps)<br /><br />七面鳥 - しちめんちょう - turkey<br />七 (seven) + 面 (front surface / face) + 鳥 (bird) = 七面鳥 (turkey) 	y
