論ずる	ろんずる	argue, discuss, debate	2
和英	わえい	Japanese-English	2
分かれる	わかれる	branch off, diverge from, fork, split, dispense, scatter, divide into	2
若々しい	わかわかしい	youthful, young	2
湧く	わく	boil, grow hot, get excited, gush forth	2
詫びる	わびる	apologize	2
和服	わふく	Japanese clothes	2
割算	わりざん	(mathematics) division	2
割と	わりと	relatively, comparatively	2
割引	わりびき	discount, reduction, rebate, tenths discounted	2
碗	わん	bowl	2
椀	わん	Japanese soup bowl, wooden bowl	2
泊める	とめる	stay	2
片仮名	かたかな	katakana	2
再来年	さらいねん	year after next	2
初めに	はじめに	in the beginning, at first	2
平仮名	ひらがな	hiragana, 47 syllables, the cursive syllabary	2
分る	わかる	be understood	2
嗚呼	ああ	Ah!, Oh!, Alas!	1
相	あい	together, mutually, fellow	1
相変わらず	あいかわらず	as ever, as usual, the same	1
愛想	あいそ	civility, courtesy, compliments, sociability, graces	1
相対	あいたい	confrontation, facing, between ourselves, no third party, tete-a-tete	1
間柄	あいだがら	relation(ship)	1
愛憎	あいにく	likes and dislikes	1
合間	あいま	interval	1
曖昧	あいまい	vague, ambiguous	1
敢えて	あえて	dare (to do), challenge (to do)	1
仰ぐ	あおぐ	to look up (to), to respect, to depend on, to ask for, to seek, to revere, to drink, to take	1
垢	あか	dirt, filth	1
亜科	あか	suborder, subfamily	1
銅	あかがね	copper	1
証	あかし	proof, evidence	1
赤字	あかじ	deficit, go in the red	1
明かす	あかす	to pass, spend, to reveal, to divulge	1
赤ちゃん	あかちゃん	baby, infant	1
明白	あからさま	obvious, overt, plainly, frankly	1
赤らむ	あからむ	to become red, to redden, to blush	1
上がり	あがり	slope, advance income, crop yield, ascent, rise, advance, death, spinning, completion, stop, finish, after (rain), ex (official etc.), freshly-drawn green tea (esp. in sushi shops)	1
明るい	あかるい	bright, cheerful	1
商人	あきうど	trader, shopkeeper, merchant	1
空間	あきま	vacancy, room for rent or lease	1
諦め	あきらめ	resignation, acceptance, consolation	1
呆れる	あきれる	to be amazed, to be shocked	1
悪	あく	evil, wickedness	1
灰	あく	puckery juice	1
悪日	あくび	unlucky day	1
明くる	あくる	next, following	1
顎	あご	chin	1
憧れ	あこがれ	yearning, longing, aspiration	1
麻	あさ	flax, linen, hemp	1
字	あざ	section of village	1
明後日	あさって	day after tomorrow	1
浅ましい	あさましい	wretched, miserable, shameful, mean, despicable, abject	1
欺く	あざむく	to deceive	1
鮮やか	あざやか	vivid, clear, brilliant	1
あざ笑う	あざわらう	to sneer at, to ridicule	1
味わい	あじわい	flavour, meaning, significance	1
東	あずま	east, Eastern Japan	1
焦る	あせる	to be in a hurry, to be impatient	1
彼処	あそこ	(uk) there, over there, that place, (X) (col) genitals	1
値	あたい	value, price, cost, worth, merit	1
値する	あたいする	to be worth, to deserve, to merit	1
私	あたし	I (fem)	1
他人	あだびと	another person, unrelated person, outsider, stranger	1
当たり	あたり	hit, success, reaching the mark, per ..., vicinity, neighborhood	1
当たり前	あたりまえ	usual, common, ordinary, natural, reasonable, obvious	1
彼方此方	あちこち	here and there	1
彼方	あちら	there, yonder, that	1
彼方此方	あちらこちら	here and there	1
悪化	あっか	deterioration, growing worse, aggravation, degeneration, corruption	1
扱い	あつかい	treatment, service	1
呆気ない	あっけない	not enough, too quick (short long etc.)	1
悪口	あっこう	abuse, insult, slander, evil speaking	1
圧迫	あっぱく	pressure, coercion, oppression	1
誂える	あつらえる	to give an order, to place an order	1
圧力	あつりょく	stress, pressure	1
宛	あて	addressed to	1
当て	あて	object, aim, end, hopes, expectations	1
当て字	あてじ	phonetic-equivalent character, substitute character	1
当てはまる	あてはまる	to apply (a rule)	1
当てはめる	あてはめる	to apply, to adapt	1
宛てる	あてる	to address	1
跡継ぎ	あとつぎ	heir, successor	1
後回し	あとまわし	putting off, postponing	1
貴女	あなた	you, lady	1
油絵	あぶらえ	oil painting	1
炙る	あぶる	to scorch	1
溢れる	あふれる	to flood, to overflow, to brim over	1
甘える	あまえる	to behave like a spoiled child, to fawn on	1
雨具	あまぐ	rain gear	1
甘口	あまくち	sweet flavour, mildness, flattery, stupidity	1
天	あまつ	heavenly, imperial	1
網	あみ	net, network	1
天地	あめつち	heaven and earth, the universe, nature, top and bottom, realm, sphere, world	1
操る	あやつる	to manipulate, to operate, to pull strings	1
危ぶむ	あやぶむ	to fear, to have misgivings, to be doubtful, to mistrust	1
過ち	あやまち	fault, error, indiscretion	1
誤る	あやまる	to make a mistake	1
歩み	あゆみ	walking	1
歩む	あゆむ	to walk, to go on foot	1
予め	あらかじめ	beforehand, in advance, previously	1
荒らす	あらす	to lay waste, to devastate, to damage, to invade, to break into	1
粗筋	あらすじ	outline, summary	1
争い	あらそい	dispute, strife, quarrel, dissension, conflict, rivalry, contest	1
改まる	あらたまる	to be renewed	1
荒っぽい	あらっぽい	rough, rude	1
現われ	あらわれ	embodiment, materialization	1
現われる	あらわれる	to appear, to come in sight, to become visible, to come out, to embody, to materialize, to express oneself	1
有難う	ありがとう	Thank you	1
有様	ありさま	state, condition, circumstances, the way things are or should be, truth	1
有りのまま	ありのまま	the truth, fact, as it is, frankly	1
或る	ある	a certain..., some...	1
彼此	あれこれ	one thing or another, this and that, this or that	1
合わす	あわす	to join together, to face, to unite, to be opposite, to combine, to connect, to add up, to mix, to match, to overlap, to compare, to check with	1
合わせ	あわせ	joint together, opposite, facing	1
慌ただしい	あわただしい	busy, hurried, confused, flurried	1
慌てる	あわてる	to become confused (disconcerted disorganized)	1
暗殺	あんさつ	assassination	1
暗算	あんざん	mental arithmetic	1
暗示	あんじ	hint, suggestion	1
案じる	あんじる	to be anxious, to ponder	1
安静	あんせい	rest	1
案の定	あんのじょう	sure enough, as usual	1
余り	あんまり	not very (this form only used as adverb), not much, remainder, rest, remnant, surplus, balance, excess, remains, scraps, residue, fullness, other, too much	1
依	い	depending on	1
良い	いい	good	1
伊井	いい	that one, Italy	1
いい加減	いいかげん	moderate, right, random, not thorough, vague, irresponsible, halfhearted	1
言い訳	いいわけ	excuse, explanation	1
家出	いえで	running away from home, leaving home	1
家主	いえぬし	landlord	1
如何	いかが	how, in what way	1
生かす	いかす	to revive, to resuscitate, to make use of	1
雷	いかずち	thunder	1
如何に	いかに	how?, in what way?, how much?, however, whatever	1
如何にも	いかにも	indeed, really, phrase meaning agreement	1
歪む	いがむ	to warp, to swerve, to deflect, to be crooked, to be distorted, to be bent, to incline, to slant, to be perverted, to be gross-grained, to get bent, to be strained	1
怒り	いかり	anger, hatred	1
怒る	いかる	to get angry, to be angry	1
粋	いき	chic, style, purity, essence	1
異議	いぎ	objection, dissent, protest	1
域外	いきがい	outside the area	1
意気込む	いきごむ	to be enthusiastic about	1
経緯	いきさつ	details, whole story, sequence of events, particulars, how it started, how things got this way, complications, position	1
行き違い	いきちがい	misunderstanding, estrangement, disagreement, crossing without meeting, going astray	1
行き成り	いきなり	suddenly	1
戦	いくさ	war, battle, campaign, fight	1
軍	いくさ	war, battle, campaign, fight	1
育成	いくせい	rearing, training, nurture, cultivation, promotion	1
幾多	いくた	many, numerous	1
活ける	いける	to arrange (flowers)	1
異見	いけん	different opinion, objection	1
意向	いこう	intention, idea, inclination	1
移行	いこう	switching over to	1
意地	いじ	disposition, spirit, willpower, obstinacy, backbone, appetite	1
碑	いしぶみ	stone monument bearing an inscription	1
苛める	いじめる	to tease, to torment, to persecute, to chastise	1
移住	いじゅう	migration, immigration	1
衣装	いしょう	clothing, costume, outfit, garment, dress	1
弄る	いじる	to touch, to tamper with	1
何れ	いずれ	where, which, who, anyway, anyhow, at any rate	1
異性	いせい	the opposite sex	1
遺跡	いせき	historic ruins (remains relics)	1
依然	いぜん	still, as yet	1
依存	いそん	dependence, dependent, reliance	1
委託	いたく	consign (goods (for sale) to a firm), entrust (person with something), commit	1
悪戯	いたずら	tease, prank, trick, practical joke, mischief	1
頂	いただき	(top of) head, summit, spire	1
至って	いたって	very much, exceedingly, extremely	1
痛む	いたむ	to hurt, to feel a pain, to be injured	1
炒める	いためる	to stir-fry	1
痛める	いためる	to hurt, to injure, to cause pain, to worry, to bother, to afflict, to be grieved over	1
労る	いたわる	to pity, to sympathize with, to console, to care for, to be kind to	1
市	いち	market, fair	1
位地	いち	place, situation, position, location	1
一々	いちいち	one by one, separately	1
一概に	いちがいに	unconditionally, as a rule	1
一言	いちげん	single word	1
一見	いちげん	unfamiliar, never before met	1
一日	いちじつ	one day, first of month	1
一定	いちじょう	fixed, settled, definite, uniform, regularized, defined, standardized, certain, prescribed	1
著しい	いちじるしい	remarkable, considerable	1
一同	いちどう	all present, all concerned, all of us	1
一人	いちにん	one person	1
一部	いちぶ	one copy e.g. of a document, a part, partly, some	1
一部分	いちぶぶん	a part	1
一別	いちべつ	parting	1
一面	いちめん	one side, one phase, front page, the other hand, the whole surface	1
一目	いちもく	a glance, a look, a glimpse	1
一様	いちよう	uniformity, evenness, similarity, equality, impartiality	1
一律	いちりつ	evenness, uniformity, monotony, equality	1
一連	いちれん	a series, a chain, a ream (of paper)	1
何時	いつ	when, how soon	1
何時か	いつか	sometime, some day	1
一括	いっかつ	all together, batch, one lump, one bundle, summing up	1
一気	いっき	drink!(said repeatedly as a party cheer)	1
一挙に	いっきょに	at a stroke, with a single swoop	1
一切	いっさい	all, everything, without exception, the whole, entirely, absolutely	1
一心	いっしん	one mind, wholeheartedness, the whole heart	1
一帯	いったい	a region, a zone, the whole place	1
何時でも	いつでも	(at) any time, always, at all times, never (neg), whenever	1
何時の間にか	いつのまにか	before one knows, unnoticed, unawares	1
一敗	いっぱい	one defeat	1
一変	いっぺん	complete change, about-face	1
何時も	いつも	always, usually, every time, never (with neg. verb)	1
意図	いと	intention, aim, design	1
異動	いどう	a change	1
営む	いとなむ	to carry on (e.g. in ceremony), to run a business	1
暇	いとま	free time, leisure, leave, spare time, farewell	1
挑む	いどむ	to challenge, to contend for, to make love to	1
稲光	いなびかり	(flash of) lightning	1
古	いにしえ	antiquity, ancient times	1
祈り	いのり	prayer, supplication	1
鼾	いびき	snoring	1
今更	いまさら	now, at this late hour	1
未だ	いまだ	as yet, hitherto, not yet (neg)	1
移民	いみん	emigration, immigration, emigrant, immigrant	1
厭々	いやいや	unwillingly, grudgingly, shaking head in refusal (to children)	1
卑しい	いやしい	greedy, vulgar, shabby, humble, base, mean, vile	1
厭やらしい	いやらしい	detestable, disagreeable	1
愈々	いよいよ	more and more, all the more, increasingly, at last, beyond doubt	1
意欲	いよく	will, desire, ambition	1
入口	いりくち	entrance, gate, approach, mouth	1
衣料	いりょう	clothing	1
威力	いりょく	power, might, authority, influence	1
入る	いる	to get in, to go in, to come in, to flow into, to set, to set in	1
衣類	いるい	clothes, clothing, garments	1
色々	いろいろ	various	1
異論	いろん	different opinion, objection	1
所謂	いわゆる	the so-called, so to speak	1
員	いん	member	1
印	いん	seal, stamp, mark, print	1
印鑑	いんかん	stamp, seal	1
陰気	いんき	gloom, melancholy	1
隠居	いんきょ	retirement, retired person	1
上下	うえした	high and low, up and down, unloading and loading, praising and blaming	1
浮かぶ	うかぶ	to float, to rise to surface, to come to mind	1
受かる	うかる	to pass (examination)	1
受け入れ	うけいれ	receiving, acceptance	1
受け入れる	うけいれる	to accept, to receive	1
受け継ぐ	うけつぐ	to inherit, to succeed, to take over	1
受け付ける	うけつける	to be accepted, to receive (an application)	1
受け止める	うけとめる	to catch, to stop the blow, to react to, to take	1
受け取り	うけとり	receipt	1
受身	うけみ	passive, passive voice	1
動き	うごき	movement, activity, trend, development, change	1
氏	うじ	family name	1
潮	うしお	tide	1
渦	うず	swirl	1
埋まる	うずまる	to be buried, to be surrounded, to overflow, to be filled	1
嘘つき	うそつき	liar (sometimes said with not much seriousness), fibber	1
打ち合わせ	うちあわせ	business meeting, previous arrangement, appointment	1
打ち合わせる	うちあわせる	to knock together, to arrange	1
打ち切る	うちきる	to stop, to abort, to discontinue, to close	1
打ち消し	うちけし	negation, denial, negative	1
打ち込む	うちこむ	to drive in (e.g. nail stake), to devote oneself to, to shoot into, to smash, to throw into, to cast into	1
団扇	うちわ	fan	1
内訳	うちわけ	the items, breakdown, classification	1
写し	うつし	copy, duplicate, facsimile, transcript	1
訴え	うったえ	lawsuit, complaint	1
鬱陶しい	うっとうしい	gloomy, depressing	1
空ろ	うつろ	blank, cavity, hollow, empty (space)	1
器	うつわ	bowl, vessel, container	1
腕前	うでまえ	ability, skill, facility	1
雨天	うてん	rainy weather	1
饂飩	うどん	noodles (Japanese)	1
促す	うながす	to urge, to press, to suggest, to demand, to stimulate, to quicken, to incite, to invite (attention to)	1
唸る	うなる	to groan, to moan, to roar, to howl, to growl, to hum, to buzz, to sough	1
運輸	うんゆ	transportation	1
運用	うんよう	making use of, application, investment, practical use	1
自惚れ	うぬぼれ	pretension, conceit, hubris	1
運営	うんえい	management, administration, operation	1
甘い	うまい	delicious	1
生まれつき	うまれつき	by nature, by birth, native	1
海路	うみじ	sea route	1
産む	うむ	to give birth, to deliver, to produce	1
埋め込む	うめこむ	to bury	1
梅干	うめぼし	dried plum	1
末	うら	top end, tip	1
裏返し	うらがえし	inside out, upside down	1
売り出し	うりだし	(bargain) sale	1
売り出す	うりだす	to put on sale, to market, to become popular	1
潤う	うるおう	to be moist, to be damp, to get wet, to profit by, to be watered, to receive benefits, to favor, to charm, to steepen	1
五月蝿い	うるさい	noisy, loud, fussy	1
売れ行き	うれゆき	sales	1
浮気	うわき	flighty, fickle, wanton, unfaithful	1
上手	うわて	upper part, upper stream, left side (of a stage), skillful (only in comparisons), dexterity (only in comparisons)	1
上回る	うわまわる	to exceed	1
植わる	うわる	to be planted	1
運送	うんそう	shipping, marine transportation	1
運賃	うんちん	freight rates, shipping expenses, fare	1
云々	うんぬん	and so on, and so forth, comment	1
運搬	うんぱん	transport, carriage	1
運命	うんめい	fate	1
重	え	-fold, -ply	1
英字	えいじ	English letter (character)	1
映写	えいしゃ	projection	1
衛生	えいせい	health, hygiene, sanitation, medical	1
映像	えいぞう	reflection, image	1
英雄	えいゆう	hero, great man	1
役	えき	war, campaign, battle	1
液	えき	liquid, fluid	1
閲覧	えつらん	inspection, reading	1
獲物	えもの	game, spoils, trophy	1
襟	えり	neck, collar, lapel, neckband	1
縁	えん	chance, fate, destiny, relation, bonds, connection, karma	1
園	えん	garden (esp. man-made)	1
塩	えん	salt	1
艶	えん	charming, fascinating, voluptuous	1
円滑	えんかつ	harmony, smoothness	1
縁側	えんがわ	veranda, porch, balcony, open corridor	1
沿岸	えんがん	coast, shore	1
婉曲	えんきょく	euphemistic, circumlocution, roundabout, indirect, insinuating	1
演習	えんしゅう	practice, exercises, manoeuvers	1
演出	えんしゅつ	production (e.g. play), direction	1
演じる	えんじる	to perform (a play), to play (a part), to act (a part), to commit (a blunder)	1
演ずる	えんずる	to perform, to play	1
沿線	えんせん	along railway line	1
縁談	えんだん	marriage proposal, engagement	1
遠方	えんぽう	long way, distant place	1
円満	えんまん	perfection, harmony, peace, smoothness, completeness, satisfaction, integrity	1
於	お	at, in, on	1
尾	お	tail, ridge	1
甥	おい	nephew	1
追い込む	おいこむ	to herd, to corner, to drive	1
追い出す	おいだす	to expel, to drive out	1
於いて	おいて	at, in, on	1
お出でになる	おいでになる	to be	1
老いる	おいる	to age, to grow old	1
負う	おう	to bear, to owe	1
応急	おうきゅう	emergency	1
黄金	おうごん	gold	1
黄色	おうしょく	yellow	1
応募	おうぼ	subscription, application	1
大方	おおかた	perhaps, almost all, majority	1
大柄	おおがら	large build, large pattern	1
大げさ	おおげさ	grandiose, exaggerated	1
大事	おおごと	important, valuable, serious matter	1
大ざっぱ	おおざっぱ	rough (as in not precise), broad, sketchy	1
大筋	おおすじ	outline, summary	1
大空	おおぞら	heaven, firmament, the sky	1
大幅	おおはば	full width, large scale, drastic	1
大水	おおみず	flood	1
公	おおやけ	official, public, formal, open, governmental	1
お蔭	おかげ	(your) backing, assistance	1
お蔭様で	おかげさまで	Thanks to god, thanks to you	1
可笑しい	おかしい	strange, funny, amusing, ridiculous	1
侵す	おかす	to invade, to raid, to trespass, to violate, to intrude on	1
犯す	おかす	to commit, to perpetrate, to violate, to rape	1
お菜	おかず	side dish, accompaniment for rice dishes	1
臆病	おくびょう	cowardice, timidity	1
遅らす	おくらす	to retard, to delay	1
遅れ	おくれ	delay, lag	1
厳か	おごそか	austere, majestic, dignified, stately, awful, impressive	1
行い	おこない	deed, conduct, behavior, action, asceticism	1
傲る	おごる	to be proud	1
長	おさ	chief, head	1
押さえる	おさえる	to stop, to restrain, to seize, to repress, to suppress, to press down	1
お先に	おさきに	before, ahead, previously	1
治まる	おさまる	to be at peace, to clamp down, to lessen (storm terror anger)	1
納まる	おさまる	to be obtained, to end, to settle into, to fit into, to be settled, to be paid, to be delivered	1
収まる	おさまる	to be obtained, to end, to settle into, to fit into, to be settled, to be paid, to be delivered	1
お産	おさん	(giving) birth	1
お祖父さん	おじいさん	grandfather, male senior-citizen	1
教え	おしえ	teachings, precept, lesson, doctrine	1
押し込む	おしこむ	to push into, to crowd into	1
惜しむ	おしむ	to be frugal, to value, to regret	1
お喋り	おしゃべり	chattering, talk, idle talk, chat, chitchat, gossip, chatty, talkative, chatterbox, blabbermouth	1
お邪魔します	おじゃまします	Excuse me for disturbing (interrupting) you	1
お洒落	おしゃれ	smartly dressed, someone smartly dressed, fashion-conscious	1
押し寄せる	おしよせる	to push aside, to advance on	1
雄	おす	male (animal)	1
お世辞	おせじ	flattery, compliment	1
襲う	おそう	to attack	1
遅くとも	おそくとも	at the latest	1
恐らく	おそらく	perhaps	1
恐れ	おそれ	fear, horror	1
恐れ入る	おそれいる	to be filled with awe, to feel small, to be amazed, to be surprised, to be disconcerted, to be sorry, to be grateful, to be defeated, to confess guilt	1
お大事に	おだいじに	Take care of yourself	1
煽てる	おだてる	to stir up, to instigate, to flatter	1
落ち込む	おちこむ	to fall into, to feel down (sad)	1
落ち着き	おちつき	calm, composure	1
落ち葉	おちば	fallen leaves, leaf litter, defoliation, shedding leaves	1
乙	おつ	strange, quaint, stylish, chic, spicy, queer, witty, tasty, romantic, 2nd in rank, second sign of the Chinese calendar	1
お使い	おつかい	errand	1
仰っしゃる	おっしゃる	to say, to speak, to tell, to talk	1
お手上げ	おてあげ	all over, given in, given up hope, bring to knees	1
脅かす	おどかす	to threaten, to coerce	1
脅す	おどす	to threaten, to menace	1
訪れる	おとずれる	to visit	1
少女	おとめ	daughter, young lady, virgin, maiden, little girl	1
お供	おとも	attendant, companion	1
衰える	おとろえる	to become weak, to decline, to wear, to abate, to decay, to wither, to waste away	1
驚き	おどろき	surprise, astonishment, wonder	1
同い年	おないどし	of the same age	1
女子	おなご	woman, girl	1
音色	おんいろ	tone color, tone quality, timbre, synthesizer patch	1
お願いします	おねがいします	please	1
自ずから	おのずから	naturally, as a matter of course	1
お祖母さん	おばあさん	grandmother, female senior-citizen	1
お早う	おはよう	Good morning	1
怯える	おびえる	to become frightened, to have a nightmare	1
夥しい	おびただしい	abundantly, innumerably	1
帯びる	おびる	to wear, to carry, to be entrusted, to have, to take on, to have a trace of, to be tinged with	1
覚え	おぼえ	memory, sense, experience	1
御負け	おまけ	a discount, a prize, something additional, bonus, an extra, an exaggeration	1
お巡りさん	おまわりさん	policeman (friendly term)	1
お宮	おみや	Shinto shrine	1
お襁褓	おむつ	diaper, nappy	1
お目出度う	おめでとう	(ateji) (int) (uk) Congratulations!, an auspicious occasion!	1
面	おも	face	1
思い付き	おもいつき	plan, idea, suggestion	1
面白い	おもしろい	interesting, amusing	1
重なる	おもなる	main, principal, important	1
趣	おもむき	meaning, tenor, gist, effect, appearance, taste, grace, charm, refinement	1
赴く	おもむく	to go, to proceed, to repair to, to become	1
重役	おもやく	heavy responsibilities, director	1
重んじる	おもんじる	to respect, to honor, to esteem, to prize	1
重んずる	おもんずる	to honor, to respect, to esteem, to prize	1
お休み	おやすみ	holiday, absence, rest, Good night	1
お八	おやつ	(uk) between meal snack, afternoon refreshment, afternoon tea, mid-day snack	1
凡そ	およそ	about, roughly, as a rule, approximately	1
及び	および	and, as well as	1
及ぶ	およぶ	to reach, to come up to, to amount to, to befall, to happen to, to extend, to match, to equal	1
檻	おり	cage, pen, jail cell	1
織	おり	weave, weaving, woven item	1
折り返す	おりかえす	to turn up, to fold back	1
織物	おりもの	textile, fabric	1
織る	おる	to weave	1
俺	おれ	I (ego) (boastful first-person pronoun)	1
愚か	おろか	foolish, stupid	1
疎か	おろそか	neglect, negligence, carelessness	1
終わる	おわる	to finish, to close	1
温和	おんわ	gentle, mild, moderate	1
個	か	article counter	1
仮	か	tentative, provisional	1
科	か	department, section	1
下位	かい	low rank, subordinate, lower order (e.g. byte)	1
階	かい	-floor (counter), stories	1
蓋	がい	cover, lid, cap	1
街	がい	~street, ~quarters	1
改悪	かいあく	deterioration, changing for the worse	1
海運	かいうん	maritime, marine transportation	1
外貨	がいか	imported goods, foreign money	1
改革	かいかく	reform, reformation, innovation	1
貝殻	かいがら	shell	1
外観	がいかん	appearance, exterior, facade	1
階級	かいきゅう	class, rank, grade	1
海峡	かいきょう	channel	1
会見	かいけん	interview, audience	1
介護	かいご	nursing	1
開催	かいさい	holding a meeting, open an exhibition	1
回収	かいしゅう	collection, recovery	1
改修	かいしゅう	repair, improvement	1
怪獣	かいじゅう	monster	1
解除	かいじょ	cancellation, rescinding, release, calling off	1
外相	がいしょう	Foreign Minister	1
害する	がいする	to injure, to damage, to harm, to kill, to hinder	1
概説	がいせつ	general statement, outline	1
階層	かいそう	class, level, stratum, hierarchy	1
回送	かいそう	forwarding	1
開拓	かいたく	reclamation (of wasteland), cultivation, pioneer	1
会談	かいだん	conversation, conference, discussion, interview	1
改定	かいてい	reform	1
改訂	かいてい	revision	1
街道	かいどう	highway	1
該当	がいとう	corresponding, answering to, coming under	1
街頭	がいとう	in the street	1
介入	かいにゅう	intervention	1
概念	がいねん	general idea, concept, notion	1
開発	かいはつ	development, exploitation	1
海抜	かいばつ	height above sea level	1
介抱	かいほう	nursing, looking after	1
解剖	かいぼう	dissection, autopsy	1
外来	がいらい	imported, outpatient clinic	1
回覧	かいらん	circulation	1
概略	がいりゃく	outline, summary, gist, in brief	1
海流	かいりゅう	ocean current	1
改良	かいりょう	improvement, reform	1
回路	かいろ	circuit (electric)	1
省みる	かえりみる	to reflect	1
顧みる	かえりみる	to look back, to turn around, to review	1
返る	かえる	to return, to come back, to go back	1
顔付き	かおつき	(outward) looks, features, face, countenance, expression	1
課外	かがい	extracurricular	1
掲げる	かかげる	to publish, to print, to carry (an article), to put up, to hang out, to hoist, to fly (a sail), to float (a flag)	1
踵	かかと	(shoe) heel	1
係り	かかり	official, duty, person in charge	1
書き取り	かきとり	dictation	1
書き取る	かきとる	to write down, to take dictation, to take notes	1
掻き回す	かきまわす	to stir up, to churn, to ransack, to disturb	1
佳句	かく	beautiful passage of literature	1
画	かく	stroke	1
格	かく	status, character, case	1
核	かく	nucleus, kernel	1
欠く	かく	to lack, to break, to crack, to chip	1
角	かく	angle, bishop (shogi)	1
学芸	がくげい	arts and sciences, liberal arts	1
格差	かくさ	qualitative difference, disparity	1
拡散	かくさん	scattering, diffusion	1
学士	がくし	university graduate	1
各種	かくしゅ	every kind, all sorts	1
隔週	かくしゅう	every other week	1
革新	かくしん	reform, innovation	1
確信	かくしん	conviction, confidence	1
学説	がくせつ	theory	1
確定	かくてい	definition (math), decision, settlement	1
獲得	かくとく	acquisition, possession	1
楽譜	がくふ	score (music)	1
確保	かくほ	guarantee, ensure, maintain, insure, secure	1
革命	かくめい	revolution	1
確立	かくりつ	establishment	1
学歴	がくれき	academic background	1
掛け	かけ	credit	1
賭け	かけ	betting, gambling, a gamble	1
崖	がけ	cliff	1
駆け足	かけあし	running fast, double time	1
家計	かけい	household economy, family finances	1
ヶ月	かげつ	(number of) months	1
駆けっこ	かけっこ	(foot) race	1
賭ける	かける	to wager, to bet, to risk, to stake, to gamble	1
駆ける	かける	to run (race esp. horse), to gallop, to canter	1
加工	かこう	manufacturing, processing, treatment	1
化合	かごう	chemical combination	1
風車	かざぐるま	windmill, pinwheel	1
嵩張る	かさばる	to be bulky, to be unwieldy, to grow voluminous	1
嵩む	かさむ	to pile up, to increase	1
畏まりました	かしこまりました	certainly!	1
華奢	かしゃ	luxury, pomp, delicate, slender, gorgeous	1
箇所	かしょ	passage, place, point, part	1
火傷	かしょう	burn, scald	1
箇条書き	かじょうがき	itemized form, itemization	1
噛る	かじる	to chew, to bite (at), to gnaw, to nibble, to munch, to crunch, to have a smattering of	1
微か	かすか	faint, dim, weak, indistinct, hazy, poor, wretched	1
霞む	かすむ	to grow hazy, to be misty	1
擦る	かする	to touch lightly, to take a percentage (from)	1
化する	かする	to change into, to convert into, to transform, to be reduced, to influence, to improve (someone)	1
火星	かせい	Mars (planet)	1
化石	かせき	fossil, petrifaction, fossilization	1
河川	かせん	rivers	1
化繊	かせん	synthetic fibres	1
過疎	かそ	depopulation	1
過多	かた	excess, superabundance	1
難い	かたい	difficult, hard	1
課題	かだい	subject, theme, task	1
片思い	かたおもい	unrequited love	1
敵	かたき	enemy, rival	1
気質	かたぎ	spirit, character, trait, temperament, disposition	1
片言	かたこと	a smattering, talk like a baby, speak haltingly	1
片付け	かたづけ	tidying up, finishing	1
傾く	かたぶく	to incline toward, to slant, to lurch, to heel over, to be disposed to, to trend toward, to be prone to, to go down (sun), to wane, to sink, to decline	1
傾ける	かたむける	to incline, to list, to bend, to lean, to tip, to tilt, to slant, to concentrate on, to ruin (a country), to squander, to empty	1
固める	かためる	to harden, to freeze, to fortify	1
偏る	かたよる	to be one-sided, to incline, to be partial, to be prejudiced, to lean, to be biased	1
傍ら	かたわら	beside(s), while, nearby	1
花壇	かだん	flower bed	1
雅致	がち	artistry, good taste, elegance, grace	1
家畜	かちく	domestic animals, livestock, cattle	1
割	かつ	divide, cut, halve, separate, split, rip, break, crack, smash, dilute	1
且つ	かつ	yet, and	1
画期	かっき	epoch-making	1
日付	かづけ	date, dating	1
合唱	がっしょう	chorus, singing in a chorus	1
合致	がっち	agreement, concurrence, conforming to	1
嘗て	かつて	once, ever	1
活発	かっぱつ	vigor, active	1
月日	がっぴ	(the) date	1
合併	がっぺい	combination, union, amalgamation, consolidation, merger, coalition, fusion, annexation, affiliation, incorporation	1
門	かど	gate	1
叶う	かなう	to come true (wish)	1
叶える	かなえる	to grant (request wish)	1
金槌	かなづち	(iron) hammer, punishment	1
鉄棒	かなぼう	iron rod, crowbar, horizontal bar (gymnastics)	1
可成	かなり	considerably, fairly, quite	1
簡易	かんい	simplicity, easiness, quasi-	1
加入	かにゅう	becoming a member, joining, entry, admission, subscription, affiliation, adherence, signing	1
勧誘	かんゆう	invitation, solicitation, canvassing, inducement, persuasion, encouragement	1
関与	かんよ	participation, taking part in, participating in, being concerned in	1
慣用	かんよう	common, customary	1
寛容	かんよう	forbearance, tolerance, generosity	1
金庫	かねぐら	safe, vault, treasury, provider of funds	1
予言	かねごと	prediction, promise, prognostication	1
兼ねて	かねて	simultaneously	1
下番	かばん	going off duty	1
華美	かび	pomp, splendor, gaudiness	1
下品	かひん	inferior article	1
株式	かぶしき	stock (company)	1
気触れる	かぶれる	to react to, to be influenced by, to go overboard for	1
花粉	かふん	pollen	1
貨幣	かへい	money, currency, coinage	1
構え	かまえ	posture, pose, style	1
構える	かまえる	to set up	1
加味	かみ	seasoning, flavoring	1
噛み切る	かみきる	to bite off, to gnaw through	1
過密	かみつ	crowded	1
瓶	かめ	earthenware pot	1
粥	かゆ	(rice) gruel	1
痒い	かゆい	itchy, itching	1
揶揄う	からかう	to ridicule, to tease, to banter with, to make fun of	1
身体	からだ	the body	1
体付き	からだつき	body build, figure	1
絡む	からむ	to entangle, to entwine	1
